,Lateral Length,Stages,Township ,Range,Section,"Total Prop, lbs","Fluid, bbls",Best1 Mo BOPD,Best3 Mo BOPD,Best6 Mo BOPD,Best9 Mo BOPD,Best12 Mo BOPD,Latitude,Longitude,SPACING_CAPPED,12 month Cum Prod,Year Drilled
2647,10012.0,30.0,146.0,93.0,29.0,4044280.0,42201.0,918.573307034845,700.306815691431,497.25244411431265,390.90127854555453,326.72458617437314,47.4433145018365,-102.554298413128,461.083815,141.45,2015.0
2648,8885.0,30.0,148.0,96.0,12.0,3619294.0,73569.0,892.0775805391189,564.3475583373963,393.4182131767458,315.3659559757549,267.8146044150833,47.65006525767679,-102.849419427623,660.0,113.11,2015.0
2649,10978.0,34.0,148.0,96.0,12.0,6073727.0,85204.0,592.7350427350431,461.56903947820626,373.1998239440021,321.99710155460934,284.9418189628741,47.650142174327,-102.849250806018,660.0,131.32,2015.0
2650,9049.0,30.0,146.0,95.0,9.0,3286887.0,186049.0,506.38642933702,415.85841977928226,357.42841454472375,321.47154453694327,291.29154752132604,47.4751987872151,-102.790236283839,644.074845,140.2,2015.0
2651,9315.0,36.0,145.0,97.0,7.0,4290584.0,73078.0,504.0726424225197,407.74631166448967,338.8779868614563,295.02808404607856,261.96363122207663,47.3879495002851,-103.09680342265699,660.0,112.46,2015.0
2652,9863.0,33.0,147.0,94.0,3.0,4953490.0,133078.023809524,527.4822993059806,471.4174942343385,432.12356225129736,405.42404608124286,378.65521702999933,47.5866560008144,-102.63531970288,474.13394000000005,211.97,2015.0
2653,10115.0,30.0,146.0,93.0,29.0,7918660.0,63964.0,205.48980933596297,190.44488275257498,204.35233983689562,193.54156870041106,175.53617559370446,47.44331478896849,-102.55450064979,581.881195,60.9,2015.0
2654,8799.0,45.0,148.0,96.0,20.0,3682640.0,116401.0,528.1756717611838,441.46719115596574,386.6477777704671,353.33869880966324,325.2241598943539,47.6299138023621,-102.94470592266899,621.2656049999999,166.74,2015.0
2655,9107.0,30.0,148.0,96.0,20.0,3352780.0,79489.0,504.9994850362143,413.8116162582518,348.4314799753572,306.5065187211842,274.0251910653326,47.6298644103351,-102.944607037092,581.72727,122.85,2015.0
2656,9032.0,30.0,146.0,95.0,9.0,6046137.0,117354.0,503.94829104914425,415.3886548712825,347.2340546648069,302.38685070815654,266.95656920188935,47.47519870299029,-102.79005410551201,341.694785,121.31,2015.0
2657,8855.0,30.0,146.0,95.0,9.0,6005959.0,107881.0,491.0724416407145,413.3753689434117,352.68664416437537,311.1569200014619,277.62113799905865,47.475198618765496,-102.789871927185,656.32505,128.05,2015.0
2658,9672.0,33.0,147.0,94.0,3.0,4970041.0,141892.0,508.47080403270047,424.69242189826946,364.5966920543955,326.05701525985046,294.2651690536859,47.5866937371102,-102.635214254337,478.039245,142.95,2015.0
2659,9960.0,35.0,149.0,93.0,20.0,5868095.0,126597.95238095199,664.891518737673,561.812404120096,466.863905325444,398.57549857549895,347.5639010894183,47.7045971636766,-102.611916647004,409.855315,129.33,2014.0
2660,9838.0,35.0,149.0,93.0,20.0,5657452.0,124450.785714286,1019.6252465483199,794.301994301994,588.2204689897001,507.688655124552,453.12802795472726,47.704646680820204,-102.612103664962,523.654265,173.66,2014.0
2661,8705.0,30.0,148.0,96.0,20.0,3309160.0,60273.0,502.27057723982716,406.36985953192857,336.8832599737675,292.30051022125963,258.73927068390776,47.62981227873429,-102.94451213309,584.688985,109.74,2015.0
2662,8847.0,30.0,148.0,96.0,20.0,3588564.0,79759.0,506.53045949692773,408.7271569849172,338.0151900554532,293.0826593291267,259.01157670106227,47.6297601471335,-102.944417229088,468.33835,111.44,2015.0
2663,9812.0,36.0,147.0,95.0,25.0,6281800.0,85598.0,722.6495726495731,435.393381547228,364.28772157626787,334.79474571658477,309.80894906317064,47.53055635390079,-102.73428026005101,431.40486,168.7,2015.0
2664,9056.0,31.0,147.0,94.0,3.0,4668813.0,127535.571428571,528.4868126036849,477.72034640885266,442.8815735767653,418.4950302533815,392.65150838252293,47.586771926408396,-102.63499930153799,522.623475,223.2,2015.0
2665,9827.0,45.0,149.0,93.0,36.0,6098505.0,156645.64285714302,507.4113581268466,407.80749435681025,336.6668285097025,292.1899114248049,257.87792767000224,47.6832907823693,-102.51543217498501,395.4653,115.34,2015.0
2666,9657.0,27.0,143.0,95.0,19.0,2934240.0,169442.0,49.9671268902038,46.6798159105851,99.03196713335103,111.94668568802285,107.97552529244717,47.184908908548,-102.76990889943,547.3469349999999,12.34,2014.0
2667,10081.0,34.0,146.0,92.0,18.0,4697560.0,62418.0,781.919789612097,621.7948717948719,470.403243480167,378.5837862710656,320.1565082284029,47.4707512504216,-102.455472898967,660.0,126.84,2014.0
2668,9791.0,36.0,147.0,95.0,25.0,4149960.0,77607.0,766.8639053254441,451.128643436336,360.42178253504756,323.65026006283404,296.4571814955501,47.530557710729,-102.734097936253,558.665295,152.72,2015.0
2669,9910.0,45.0,149.0,93.0,36.0,6112449.0,154341.023809524,503.13682361156225,405.9906437176883,336.3223957077207,292.4073296713632,258.4765879380834,47.6832199146327,-102.51560642538,480.72885,115.24,2015.0
2670,9846.0,45.0,149.0,93.0,36.0,9927087.0,192935.428571429,484.32263142650754,411.87481017334915,351.1985907022265,308.81871650318124,273.6663377954436,47.683149037357204,-102.51577661223,568.33975,131.34,2015.0
2671,9701.0,40.0,143.0,95.0,19.0,4361639.0,274691.0,170.151216305062,138.976550515012,150.72615613745398,146.18627523516716,132.77608791432408,47.1849095342609,-102.769747856561,382.427235,30.25,2014.0
2672,10091.0,32.0,146.0,92.0,18.0,3103080.0,66011.0,678.1393819855359,633.125136971291,557.67587113741,472.99153546503135,411.2671280143061,47.47071968182279,-102.45587333243,650.827505,167.41,2014.0
2673,10473.0,30.0,146.0,96.0,23.0,6008313.0,110485.0,508.53166434090554,432.8494827445314,373.0531657911839,332.65634307063146,299.3037504065903,47.4572825046774,-102.87562867467501,377.98237,146.83,2015.0
2674,10225.0,30.0,146.0,96.0,23.0,3336126.0,186887.0,532.491582768321,456.7193399512081,409.12135987278737,379.90301410049756,352.17642507648077,47.4572633140549,-102.875806444405,374.81422000000003,191.38,2015.0
2675,10004.0,41.0,149.0,93.0,2.0,11126295.0,134355.714285714,493.81087661281254,466.4986598192192,431.81915072467564,400.92247260306783,369.5751887416387,47.7484044625702,-102.555480772173,639.6337,210.29,2016.0
2676,9773.0,40.0,143.0,97.0,13.0,3486234.0,217091.0,440.762656147272,410.990576375192,354.2908716214366,314.98619497584536,283.2686673581154,47.2112906175972,-102.91561645501801,639.92022,127.59,2014.0
2677,9390.0,38.0,150.0,93.0,33.0,5868291.0,125943.19047619,510.9751027384268,453.14831542671715,409.67092791600135,378.15919602022325,348.58419864780603,47.769792876153005,-102.597313809718,608.92345,189.78,2016.0
2678,8698.0,40.0,150.0,93.0,33.0,6075421.0,136860.30952381,519.585814454947,467.2218321430809,429.3235625186046,401.36714531909115,373.1229558318,47.769779452876605,-102.59751731282101,582.52305,211.05,2016.0
2679,9496.0,41.0,150.0,93.0,33.0,6085769.0,108949.33333333301,515.8442289429784,448.1931355696258,397.0818531595094,361.50808784017045,330.21067021895374,47.76976328256121,-102.59771674586099,470.28485,174.97,2016.0
2680,9461.0,40.0,150.0,93.0,33.0,6003443.0,107852.976190476,505.5497545513467,432.5497854151927,376.9477970155918,338.4686693019728,306.05456621094027,47.7697498592848,-102.597920248964,556.3737,154.52,2016.0
2681,10404.0,30.0,146.0,96.0,23.0,6010308.0,110000.0,517.7006400899563,461.67122052462645,416.88545320424726,384.9232864442258,355.1944313268983,47.457241381915,-102.875988222646,446.35405999999995,192.45,2015.0
2682,9451.0,30.0,147.0,96.0,36.0,5815665.0,110405.0,514.3283966075937,471.3280145408879,437.0158203525382,410.4287490961226,383.1074516731104,47.5158975915919,-102.848688081393,653.92863,214.85,2015.0
2683,8546.0,40.0,147.0,96.0,2.0,6676274.0,101617.0,508.304925710617,436.14579623244526,381.22286370287975,343.9958805776546,312.54939348114203,47.5766553167299,-102.865942670256,620.59008,157.71,2015.0
2684,9071.0,45.0,147.0,96.0,2.0,6931607.0,103880.0,523.5391694401076,465.6328992207906,422.6130868076373,392.81052525520477,364.76861480168657,47.5766185911661,-102.86605191916401,614.372795,200.78,2015.0
2685,9182.0,40.0,143.0,97.0,13.0,4378775.0,265598.0,495.72649572649595,393.239097085251,317.9478774264519,274.28785988772904,241.02713089706026,47.2112900741492,-102.915777548529,660.0,98.42,2014.0
2686,9279.0,40.0,143.0,97.0,13.0,4581637.0,277043.0,470.315581854043,406.35546789392896,332.67214755856924,286.82383381525653,251.71162696222927,47.2112895307012,-102.91593864204,660.0,104.53,2014.0
2687,9815.0,41.0,150.0,93.0,33.0,6072555.0,110286.5,529.9783400460287,486.4496995605937,453.67771746063534,428.60516947445683,401.8048417826859,47.769736436008394,-102.598123752067,501.5533,233.57,2016.0
2688,9195.0,30.0,144.0,96.0,12.0,3588285.0,81133.0,390.696909927679,336.39946046966725,281.7862246224406,239.735833919269,207.0812959921593,47.3126749103837,-102.79366684645599,539.11089,68.89,2015.0
2689,8862.0,30.0,148.0,94.0,33.0,4459779.0,118396.38095238099,484.9067886937387,387.80358037320184,316.4017224681842,269.93066216450393,234.9107494564803,47.589176112973796,-102.656646725692,660.0,92.56,2015.0
2690,9498.0,32.0,148.0,94.0,33.0,4789278.0,124596.071428571,522.1091766470238,479.61674374250026,449.82868993038846,427.3652293992491,402.45645129346417,47.589174856251496,-102.65652493786999,660.0,230.56,2015.0
2691,10424.0,33.0,145.0,96.0,34.0,2945280.0,92342.0,497.324395739955,388.3466705332755,312.65208860545573,265.62388922246237,231.62147670681725,47.3305764324207,-102.89448529573299,660.0,86.78,2015.0
2692,9358.0,40.0,148.0,96.0,5.0,7239288.0,108515.0,516.3500799368828,434.3688543733401,370.03364325952816,327.73845146570375,293.488801678949,47.665700737330205,-102.93033793656099,282.0555,144.26,2015.0
2693,9982.0,34.0,146.0,93.0,9.0,3671280.0,84556.0,576.627218934911,359.467455621302,281.5670991073303,242.3458511615495,213.76734856576172,47.4745502083381,-102.543739577269,577.95104,82.17,2015.0
2694,9167.0,30.0,144.0,96.0,12.0,3634706.0,67453.0,94.3458251150559,200.45738565074066,211.86934493048898,189.23728065014188,164.51902265815215,47.312839385039304,-102.79367088126999,406.06517,37.41,2015.0
2695,9419.0,30.0,144.0,96.0,12.0,3686489.0,61549.0,247.56738987508203,279.34954240173226,260.8059939303561,230.01019787234964,202.07332106354352,47.312921634040606,-102.79367088126999,526.9542799999999,65.59,2015.0
2696,10117.0,34.0,146.0,93.0,9.0,6064700.0,112601.0,509.82905982906,228.19417050186297,200.88836505116154,193.04995737658533,180.44154959938237,47.47427487759979,-102.540383113526,486.50151500000004,76.86,2015.0
2697,5180.0,21.0,143.0,97.0,13.0,2700067.0,176624.0,488.26025728580225,367.5210525693984,288.1074431817881,238.25812397891912,200.51022740455642,47.21144910745,-102.92389940481199,660.0,68.37,2016.0
2698,9566.0,41.0,149.0,93.0,2.0,11637537.0,135458.833333333,495.6058843112578,476.755954664747,447.4179043610128,419.0310827635494,388.4281429233224,47.7481303605325,-102.55545571799999,651.23765,226.36,2016.0
2699,10179.0,37.0,147.0,95.0,17.0,4311140.0,70846.0,524.408668690561,443.9677712184924,386.2937474948021,349.22087056379746,318.8220284646658,47.5475607077576,-102.81388248331999,424.03497000000004,160.32,2015.0
2700,10171.0,30.0,146.0,93.0,9.0,4007562.0,44680.0,740.9270216962519,498.61932938855995,364.8365363495807,297.1462584258901,253.7781432004649,47.474550114140605,-102.543942101908,435.90205999999995,102.6,2015.0
2701,9927.0,26.0,150.0,93.0,30.0,3487325.0,89362.6904761905,526.331360946746,426.068376068376,373.060486522025,322.92074913279123,283.6621704468521,47.788914962356394,-102.64001374250999,513.65065,109.08,2014.0
2702,9355.0,35.0,148.0,93.0,26.0,8480000.0,159351.0,487.85672694732693,427.69123217244953,375.83716017013086,337.0726655745415,302.86312582366793,47.613390255033394,-102.48315866460699,601.062,154.95,2016.0
2703,9260.0,35.0,148.0,93.0,26.0,8370860.0,168932.0,498.09117598548346,444.68510023788224,399.0756035828347,364.35711090833524,331.7421293118176,47.613444410623295,-102.483248314984,536.40405,179.39,2016.0
2704,3610.0,16.0,143.0,97.0,1.0,2404995.0,143941.0,490.0993526551629,374.118509983782,297.01732497272803,247.7141268069281,209.8900364033168,47.2396195755194,-102.922312431176,639.92022,75.47,2016.0
2705,3610.0,16.0,143.0,97.0,1.0,2404995.0,143941.0,490.0993526551629,374.118509983782,297.01732497272803,247.7141268069281,209.8900364033168,47.2396195755194,-102.922312431176,639.92022,75.47,2016.0
2706,10039.0,34.0,146.0,94.0,8.0,3966803.0,44586.0,513.6624085566957,441.30347274804524,388.54464708998137,353.290808895306,324.10710885348317,47.4744109320765,-102.674687997176,644.94665,162.05,2015.0
2707,9694.0,40.0,147.0,96.0,2.0,7402574.0,116630.0,502.4864416815633,436.3832654738094,383.55814646592546,346.9451770152489,315.59007802074575,47.5765818656024,-102.866161168072,653.782715,160.48,2015.0
2708,9958.0,30.0,147.0,96.0,2.0,7683181.0,114077.0,505.08335408133894,441.762256759632,386.4351771402455,347.2625045863641,313.6035432466671,47.5765450997647,-102.86627447257099,359.26448500000004,160.28,2015.0
2709,9746.0,26.0,150.0,93.0,30.0,3695858.0,81222.8333333333,740.894148586456,643.195266272189,558.437431514354,471.58698432040137,408.4469314861667,47.78891231422521,-102.64021728749901,596.3871849999999,168.13,2014.0
2710,9107.0,34.0,148.0,93.0,26.0,8214100.0,322839.0,483.5447954953672,403.1827980338959,344.67287132045305,305.22721068538385,270.0005699733656,47.6135013075897,-102.483337984293,522.74345,134.2,2016.0
2711,9227.0,35.0,148.0,93.0,26.0,8265340.0,334443.0,493.2766800467916,431.4510947859411,387.7922529854462,357.01519000924645,325.5359233248613,47.6135554631796,-102.48342763467,587.4014,179.94,2016.0
2712,9880.0,33.0,147.0,95.0,23.0,6175260.0,74095.0,269.296515450362,330.12115462459076,325.2459366838034,300.89514264637626,274.71343974003867,47.53254556800879,-102.737108870801,659.33942,126.45,2015.0
2713,9951.0,34.0,146.0,94.0,8.0,5608757.0,69566.0,498.0801277847047,420.1825112927918,359.42356004683194,318.2874324460546,285.7188694133496,47.4744098000373,-102.67482157779101,631.231,132.64,2015.0
2714,9500.0,30.0,148.0,96.0,34.0,3793181.0,70553.0,525.1104021319193,462.4854870576347,417.1295122803805,386.0683441475584,357.79546697305545,47.5896339211794,-102.891175770135,499.27934000000005,192.11,2015.0
2715,10150.0,50.0,148.0,96.0,10.0,5607176.0,106069.0,528.708399495953,461.2641596319646,415.38179005796894,384.9104589172034,357.0444107016144,47.65958227560039,-102.897161114174,651.3796,195.16,2016.0
2716,10008.0,50.0,148.0,96.0,10.0,5607509.0,101887.0,557.1938982797669,472.7669033285951,415.077798672988,379.3820843972742,348.4005334213796,47.659699419846405,-102.89733656087,47.304404999999996,191.34,2016.0
2717,9547.0,40.0,148.0,96.0,34.0,3724235.0,66990.0,521.678817221537,445.78316942570325,393.9271690356904,360.28529179444763,331.93429056183595,47.589634949673396,-102.890932359886,660.0,169.91,2015.0
2718,9427.0,35.0,147.0,97.0,11.0,2396910.0,46293.0,518.6026077072179,421.41679948382034,355.00708670426053,314.00906206576815,282.91166237339223,47.56090438450129,-102.99621204390101,579.148495,128.11,2015.0
2719,9920.0,35.0,147.0,95.0,23.0,4143840.0,75823.0,209.82905982906001,297.47993148345586,306.8986820712463,288.8918468674709,266.4345863527259,47.5324222034359,-102.73711022831999,626.256325,119.27,2015.0
2720,9721.0,45.0,148.0,96.0,34.0,4040190.0,96829.0,559.3380828633397,502.01183385214847,467.49643140146,445.5755056184072,421.80369859142274,47.5896334069324,-102.89129747525999,372.08064,246.75,2015.0
2721,9946.0,49.0,149.0,91.0,5.0,10116240.0,96767.0,499.5209206828649,455.82506623605275,413.3196971758049,380.36207448386097,350.1417483809678,47.7591834351651,-102.36108836422501,660.0,190.12,2015.0
2722,9982.0,37.0,147.0,95.0,17.0,4321920.0,87502.0,510.18134442325436,410.4246184808911,338.7850644266066,293.8928812802201,260.15417159375806,47.547505955916996,-102.814045007072,446.76552999999996,112.64,2015.0
2723,9962.0,37.0,147.0,95.0,17.0,4308520.0,71936.0,526.1727121367067,452.0188328571475,399.3322075847073,365.02161031729395,335.80988473087314,47.5474484626163,-102.81420754973101,470.01021,174.19,2015.0
2724,10191.0,37.0,147.0,95.0,17.0,4353860.0,89041.0,519.4638337150395,431.7451380786114,369.22738748117735,329.6400454463924,298.0984027240464,47.54761820105821,-102.81371994066099,422.84342999999996,143.96,2015.0
2725,9661.0,35.0,147.0,97.0,11.0,2371081.0,59953.0,512.4099246110363,399.18197219433813,321.13745087741364,273.9130332654802,240.09702353221587,47.5609026469234,-102.996345837397,505.84888,93.65,2015.0
2726,9621.0,35.0,147.0,97.0,11.0,2358310.0,47334.0,517.7150876060712,420.0256294951572,353.2150283775236,312.0271595459551,280.90888352780007,47.560900909345506,-102.996479630893,586.700385,126.33,2015.0
2727,9537.0,35.0,147.0,95.0,23.0,4077060.0,64918.0,253.517422748192,113.82862152092899,183.87286241357032,217.50742786334968,224.71136201742615,47.532298838863,-102.737111585839,657.0796,118.86,2015.0
2728,9550.0,35.0,147.0,95.0,23.0,4035990.0,71765.0,289.05325443787,376.42213718457504,390.2301008625867,378.0772497758809,357.92512858103237,47.532175474290106,-102.737112943359,660.0,193.29,2015.0
2729,10117.0,49.0,149.0,91.0,5.0,10122620.0,95877.0,485.4797820378992,422.06527903317243,364.16322221030913,322.3320379943192,288.42693460876876,47.75921077902989,-102.36099502678199,660.0,139.23,2015.0
2730,10170.0,49.0,149.0,91.0,5.0,10096980.0,128073.0,482.990238000903,414.8478831357186,354.93249718802656,312.5251343770826,278.27615966722567,47.7592408642865,-102.36090171462901,660.0,132.0,2015.0
2731,9754.0,34.0,144.0,96.0,17.0,2940470.0,88520.0,356.607495069034,277.668200745124,252.95535687872024,230.90981186769386,209.50004352919768,47.298233457679004,-102.87976056913901,660.0,78.99,2015.0
2732,10566.0,34.0,144.0,96.0,17.0,1994908.0,67691.0,504.3406653791899,390.0001056115674,312.7054404349837,265.8619096278471,232.68530334896855,47.2982303238299,-102.879962254717,660.0,85.82,2015.0
2733,9877.0,50.0,147.0,97.0,11.0,3405434.0,62752.0,525.5250924495929,423.9941957400979,357.492477577987,317.80707311342326,287.96134813224626,47.560893801072396,-102.997026967921,660.0,133.14,2015.0
2734,9890.0,50.0,147.0,97.0,11.0,3404374.0,82647.0,520.5970783650037,411.3632219011548,339.90646305509415,297.7152208218737,266.74694509427104,47.560892063494606,-102.997160761417,660.0,116.4,2015.0
2735,9886.0,34.0,144.0,96.0,17.0,2028000.0,58822.0,220.05259697567402,183.563445101907,198.9495332918375,194.54942374975724,182.31830742340367,47.29822993190621,-102.880163940296,598.94847,62.35,2015.0
2736,10158.0,34.0,146.0,94.0,28.0,7550940.0,105187.0,496.0586286102939,441.4834250463226,394.20030036887124,358.91872917300566,327.68503590754324,47.4435755810031,-102.671769782055,660.0,169.66,2015.0
2737,10020.0,50.0,149.0,91.0,5.0,10213340.0,126028.0,490.3641918826115,431.57891763148234,378.94606665918303,340.7236055826463,308.22296785516187,47.7592682111971,-102.36081244633199,660.0,156.74,2015.0
2738,9596.0,38.0,150.0,93.0,32.0,6012570.0,111209.595238095,516.8883269699982,467.86364746394685,429.8700469288884,401.19390653527626,372.7980931849211,47.7621115283367,-102.606056303645,583.9166150000001,209.29,2016.0
2739,10386.0,34.0,144.0,96.0,17.0,1972871.0,61484.0,504.5306521185464,389.89214724980513,312.28368976958717,265.17441744758764,231.89087735866633,47.2982397253774,-102.879357197982,660.0,85.02,2015.0
2740,8750.0,50.0,147.0,97.0,11.0,3397165.0,62285.0,528.53025212784,428.1167689550851,363.44851194230114,324.80565597135785,295.21405036061765,47.5608903259167,-102.99729455491301,660.0,139.67,2015.0
2741,9854.0,45.0,150.0,93.0,30.0,10093461.0,293017.52380952396,509.8181686823002,463.0565962057723,426.38021662628614,399.74430448748353,370.5975390769547,47.788909666094106,-102.640420832489,444.531495,215.56,2015.0
2742,10298.0,34.0,146.0,94.0,28.0,7957740.0,108425.0,477.42421344069476,391.56128695464554,319.1856547920756,269.36639913318913,231.71340174445209,47.4435754556123,-102.67163630358401,561.658725,91.58,2015.0
2743,9853.0,40.0,146.0,94.0,28.0,7406300.0,118412.0,484.38530040614364,394.4966669855951,323.87128060283817,276.53896577715807,240.62556589108408,47.443575330221606,-102.671502825114,643.29023,98.77,2015.0
2744,9763.0,41.0,150.0,93.0,32.0,6164021.0,125064.04761904801,533.8624366193212,494.54047705006917,465.5462087082939,442.87284272209354,416.94673200172815,47.7619744600842,-102.606056303645,482.51320499999997,246.75,2016.0
2745,9591.0,40.0,150.0,93.0,32.0,6008694.0,122625.38095238099,504.47592109557786,416.0472498895003,349.49172256663473,305.373335037418,270.3509626934249,47.761837391831705,-102.606056303645,412.52024500000005,126.41,2016.0
2746,8099.0,38.88116195976727,149.0,92.0,35.0,8701662.0,189297.0,491.6512491007413,430.2848456296993,380.6869685268845,344.7907773427918,312.34057589095494,47.68782760019629,-102.42021295916,607.71976,162.7,2015.0
2747,10315.0,34.0,144.0,96.0,17.0,1985061.0,61186.0,504.58739467356986,389.9850517050453,312.41318069291265,265.3060676153683,232.0069193316965,47.29823659152821,-102.87955888356,660.0,85.15,2015.0
2748,10485.0,30.0,146.0,93.0,29.0,6042120.0,62925.0,620.381328073636,431.84308568923996,326.71490424342676,268.34475682052414,228.432079622655,47.4433163819676,-102.553691703142,456.16781,87.4,2015.0
2749,9959.0,45.0,150.0,93.0,30.0,9983563.0,296217.0,480.2385016514356,368.34201910928977,282.41120613643795,228.22856049467293,187.27295180628676,47.788907017963,-102.640624377478,222.51146,65.96,2015.0
2750,9875.0,45.0,150.0,93.0,30.0,10080919.0,294282.380952381,565.4527129345215,577.7564956306248,587.1485829335123,587.6390658430969,569.511762693096,47.7889043698318,-102.64082792246799,223.00288500000002,380.47,2015.0
2751,10380.0,34.0,146.0,94.0,28.0,7503700.0,92714.0,483.426676382589,406.1510233073976,340.83772148359265,295.164904313438,259.61241785661855,47.4435752048308,-102.671369346643,609.0621150000001,113.34,2015.0
2752,10102.0,30.0,146.0,93.0,20.0,6294890.0,64518.0,854.3721236028931,540.7297830374749,372.9494279144377,291.61918900211754,241.28783807155673,47.44536849876,-102.550855798879,375.345175,93.95,2015.0
2753,8998.0,40.709477149553095,149.0,92.0,35.0,8927841.0,163637.0,511.8331605824899,478.4870119682075,448.54301160159036,423.65088048767075,396.0299442312713,47.6878270851186,-102.42003010659,578.251085,230.51,2015.0
2754,8145.0,40.20489392062427,149.0,92.0,35.0,9701456.0,171960.0,494.8820169047558,452.5081390447488,413.97449397175853,383.1503874693799,352.5888183285924,47.6878282297356,-102.420436445634,660.0,195.59,2015.0
2755,10130.0,30.0,146.0,93.0,29.0,4212360.0,41242.0,901.742274819198,562.853385930309,397.92641662867516,321.5391026611604,274.6018043917844,47.443316669099595,-102.553893939804,430.15860499999997,119.61,2015.0
2756,9713.0,45.0,150.0,93.0,30.0,6130646.0,212692.904761905,531.3908737197473,471.99482945104677,433.9719216227926,409.37672739118545,383.29143971472956,47.788901721700704,-102.64103146745701,452.144505,220.36,2015.0
2757,9684.0,36.0,147.0,95.0,15.0,3067940.0,62826.0,508.3161152321584,412.09437331521895,345.22978645039944,303.33373284315564,271.72783311404703,47.55833094290521,-102.776927142413,643.199115,119.44,2015.0
2758,9765.0,44.0,149.0,93.0,24.0,14633510.0,257639.0,491.8846826730269,494.9277230847115,480.2590081910382,459.2698269856453,429.96246608428623,47.7165745852839,-102.51855911980302,660.0,267.09,2016.0
2759,9516.0,27.0,147.0,94.0,34.0,7075500.0,108475.0,488.9065846410531,430.65118447378313,379.4293797352869,341.30289788180005,308.37075856479,47.5030316361893,-102.63670424863199,611.684425,154.22,2015.0
2760,9965.0,36.0,147.0,95.0,17.0,4146800.0,88816.0,513.2392475832921,418.41684566554005,350.77996561831793,308.23021736672706,275.4811541313361,47.547368047489904,-102.806548779116,450.30767000000003,125.15,2015.0
2761,9982.0,36.0,147.0,95.0,17.0,4127500.0,80504.0,525.6223634040612,458.47622483420446,411.5592185787459,380.52694376488466,352.79654361039934,47.547247410115396,-102.80652208164801,551.54842,187.87,2015.0
2762,9799.0,36.0,147.0,95.0,17.0,4192260.0,82045.0,522.888619414718,440.13631251827576,381.5132614717813,344.0410626559842,313.3601829617495,47.5468404386928,-102.809681723316,427.84557,156.31,2015.0
2763,9740.0,36.0,147.0,95.0,15.0,4191940.0,82259.0,510.7923100090991,431.3052748816371,374.7572291696707,337.9210770075606,307.83145763122013,47.558344650249204,-102.77674452401399,647.092805,150.58,2015.0
2764,10298.0,37.0,147.0,95.0,15.0,4317950.0,83422.0,502.984854596491,414.1370532230544,349.9469746734055,308.7315800894735,276.92696184740885,47.558361099062004,-102.776561867379,660.0,124.94,2015.0
2765,9594.0,36.0,147.0,94.0,34.0,4079160.0,269093.0,504.8715267199825,412.3716759423447,355.5266649680242,321.4457559679298,291.73136399924863,47.50303229322021,-102.63652198825599,646.95641,144.18,2015.0
2766,9393.0,27.0,147.0,94.0,34.0,6615460.0,105642.0,480.7347983947343,408.38145014690394,347.61164276899024,304.3388392984473,269.5187301868524,47.503033607282106,-102.636339727881,646.95641,121.7,2015.0
2767,9850.0,34.0,147.0,94.0,1.0,5112700.0,136269.452380952,539.3095047383347,494.2144899222096,463.3594776831578,440.79653588804035,414.91407291622806,47.5878977779225,-102.58866271667699,406.504775,244.53,2016.0
2768,9788.0,33.0,147.0,94.0,1.0,4907089.0,145081.119047619,546.5969797318826,504.1675122453977,476.25411242519317,455.8016765028407,430.6704829897137,47.5878973484949,-102.588561324067,330.06332000000003,258.11,2016.0
2769,9626.0,33.0,147.0,94.0,1.0,9930719.0,249037.30952381,495.10423912680244,438.3938153259907,389.1219491780679,352.6932449366593,318.1021907136985,47.5878996605472,-102.58845993145701,379.070355,172.58,2016.0
2770,9750.0,36.0,147.0,95.0,17.0,4219920.0,82504.0,512.6998165571163,416.75539339634736,347.92031236790325,304.5153851113022,271.3500265585716,47.5467170618015,-102.80965911795401,442.05726,121.73,2015.0
2771,9884.0,36.0,147.0,95.0,17.0,4193270.0,72149.0,523.0998132654256,443.0969095941155,385.9804797365229,349.15068136781076,318.82058735037094,47.5465964244269,-102.809632420486,447.62109000000004,160.29,2015.0
2772,9368.0,32.0,148.0,94.0,17.0,4817927.0,128197.142857143,500.44566098314226,410.7756499832024,345.20923860606973,302.9118461866914,269.51916961019424,47.6325275785001,-102.67675287437001,505.68170499999997,122.17,2015.0
2773,9602.0,35.0,147.0,94.0,34.0,4001200.0,262635.0,508.1142114767804,423.1680377469588,371.61679980294423,340.35850434646875,311.8387269368443,47.503033607282106,-102.636157467505,660.0,160.34,2015.0
2774,9883.0,34.0,148.0,94.0,35.0,5088748.0,128365.285714286,531.0817155282225,477.06568340676336,438.71342929557613,412.04661681329753,385.01133428825256,47.589007162766,-102.62079836855499,404.45808999999997,217.84,2015.0
2775,4633.0,30.0,149.0,91.0,33.0,3548489.0,54549.0,485.3263506019864,361.1954397291406,271.90904689759384,214.21675160466407,173.60612812270324,47.680545203029205,-102.32597358660601,495.39665,44.39,2016.0
2776,4668.0,30.0,149.0,91.0,33.0,1798754.0,40868.0,491.5719577079242,357.2125574444615,264.73423221135425,206.81156589029297,167.01915748074225,47.680591806946,-102.326071107912,503.76265,37.19,2016.0
2777,4797.0,30.0,149.0,91.0,33.0,3626418.0,55542.0,474.8381541446349,352.66485972623747,264.18310098652285,206.4429470227692,166.04939779947995,47.68064115226971,-102.326168629218,660.0,37.26,2016.0
